,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
1509,Sistema,Sistema,6467099.15,6216336.16,6050162.18,5988195.23,6115238.97,6319381.2,6482333.57,7062712.26,7629351.21,7949524.67,8229309.81,8422393.61,8306857.33,8122408.24,7932844.61,7833832.07,7827445.28,8051160.78,8892926.78,8838572.84,8503938.58,7963041.23,7302693.87,6756703.23,2017-11-18
1510,Sistema,Sistema,6306693.95,6030568.61,5819175.21,5706101.36,5724525.83,5708150.07,5633236.34,5976547.91,6413561.13,6700550.51,6903827.18,7106416.47,7245617.72,7157987.4,7003153.56,6891356.26,6834773.61,7199351.64,8157972.44,8252609.17,8017569.77,7655784.78,7080103.38,6530616.79,2017-11-19
1511,Sistema,Sistema,6130711.93,5921293.05,5827026.49,5822169.37,6103945.54,6652364.85,6924395.67,7367613.82,7905577.93,8254666.27,8620780.81,8892367.23,8662983.79,8639054.88,8771805.6,8762941.62,8683442.71,8837816.42,9488427.12,9404272.28,9100223.31,8566091.09,7742639.81,7078887.31,2017-11-20
1512,Sistema,Sistema,6598899.63,6335834.26,6197241.98,6172491.4,6393469.07,6954424.94,7152188.93,7602315.87,8087337.09,8384060.19,8725084.6,8923884.94,8747991.55,8786077.79,8981839.5,8976172.63,8803614.79,8866311.67,9611157.32,9540134.75,9207126.69,8574708.43,7796174.01,7102866.58,2017-11-21
1513,Sistema,Sistema,6625803.78,6408910.26,6269383.2,6232251.52,6466022.8,6985225.48,7212716.18,7662828.32,8160333.63,8444388.48,8733977.99,8989971.3,8773005.6,8765483.25,8922985.33,8952567.69,8834029.59,8847179.38,9663283.85,9613869.32,9254346.17,8668242.56,7863522.98,7193347.35,2017-11-22
1514,Sistema,Sistema,6707362.88,6475862.59,6337221.44,6299576.18,6516797.23,7018181.83,7246632.55,7698259.99,8205418.13,8468125.63,8813844.65,9042578.76,8853739.3,8847422.9,8983825.29,9041924.13,8893833.4,8995286.68,9694449.32,9614122.77,9282419.34,8689511.79,7884813.73,7148737.45,2017-11-23
1515,Sistema,Sistema,6708385.85,6473222.42,6321444.65,6287433.12,6515179,6945111.52,7150804.32,7676735.42,8159339.98,8475007.18,8802590.17,9037709.37,8816982.54,8798769.38,8890165.62,8897271.24,8754602.83,8826017.86,9574934.04,9378342.59,9054656.49,8548265.55,7841119.83,7282245.55,2017-11-24
1516,Sistema,Sistema,6757457.41,6500204.44,6323005.88,6245582.58,6343070.94,6527801.18,6641877.36,7146854.14,7724072.7,8088606.25,8404595.44,8584221.36,8483180,8260162.1,8133735.08,8001006.38,7891670.3,8064076.05,9031540.51,8981834.36,8714355.92,8202578.97,7582218.13,6999587.86,2017-11-25
1517,Sistema,Sistema,6587194.25,6288249.49,6114572.87,6007854.42,5989081.51,5813243.01,5725879.7,6073644.23,6497798.34,6762224.1,7054044.64,7214733.45,7306756.93,7244910.16,7111344.13,7054256.83,6923532.22,7221900.59,8295554.61,8453862.88,8310859.69,7987461.18,7522114.68,6935244.45,2017-11-26
1518,Sistema,Sistema,6526481.05,6225860.72,6161079.9,6154703.01,6353859.62,6836925.62,7115879.2,7731653.44,8279976.34,8604832.61,8922858.39,9181904.4,9001421.71,9011143.41,9085355.25,9044904.63,8905075.95,8979186.9,9638433.9,9598915.08,9336672.76,8820307.64,8036768.45,7327209.12,2017-11-27
1519,Sistema,Sistema,6839966.87,6573083.77,6437790.8,6358455.46,6578101.07,7002776.88,7248881.18,7753438.75,8289439.93,8591188.98,8872125.5,9090901.93,8876923.11,8941643.69,9165922.02,9172297.41,9007955.54,9016095.64,9787060.94,9740056.41,9410554.33,8867687.28,8105995.88,7377738.78,2017-11-28
1520,Sistema,Sistema,6904490.09,6619359.95,6463318.05,6430431.75,6629747.13,6972360.52,7252560.62,7799496.7,8357820.55,8636183.98,8929423.09,9192045.22,9072526.68,9088692.41,9225195.95,9186143.1,9052534.04,9121845.41,9801235.2,9698157.08,9386599.96,8840531.72,8046973.82,7408601.69,2017-11-29
1521,Sistema,Sistema,6888419.37,6606030.17,6437017,6370230.89,6559421.56,6959140.16,7243830.67,7811980.18,8342840.91,8620564.69,8956505.12,9206405.02,9050692.95,9043523.69,9223884.88,9218679.49,9061346.37,9111537.61,9731785.68,9720965.05,9411806.79,8856978.66,8112131.66,7397878.17,2017-11-30
1522,Sistema,Sistema,6859222.15,6620347.35,6464590.58,6391179.91,6569119.27,6892817.21,7171559.04,7725465.12,8279412.07,8570534.28,8731472.67,8991815.56,8817862.1,8753372.18,8941012.42,8903065.31,8782883.76,8849642.75,9458851.11,9342639.32,9048579.82,8498927.26,7844634.05,7284546.54,2017-12-01
1523,Sistema,Sistema,6805297.1,6628033.66,6390142.26,6296444.16,6390874.29,6526864.51,6701653.22,7223329.68,7762951.3,8091451.06,8359004.66,8579143.56,8445689.4,8281866.28,8135773.61,8015307.58,7922897.6,8119281.79,9022313.62,9001275.8,8741499.42,8238629.48,7627007.31,7038455.26,2017-12-02
1524,Sistema,Sistema,6551921.18,6235015.3,6086855.06,5995243.68,5956551.43,5922285.08,5770686.23,6112567.52,6490457.01,6834438.41,7116455.65,7283497.46,7353025.06,7315115.49,7217821.7,7163308.27,7044342.01,7277469,8398564.82,8489211.83,8315514.64,7994405.66,7464824.36,6899568.66,2017-12-03
1525,Sistema,Sistema,6478342.29,6258016.41,6111688.83,6065668.68,6267683.23,6708685.38,6971030.68,7521462.2,8156319.26,8442307.44,8694469.74,8920980.45,8786708.91,8819008.09,8964795.58,8953535.65,8877160.39,8922546.71,9639168.2,9622069.04,9335146.95,8785241.04,8035607.08,7319886.71,2017-12-04
1526,Sistema,Sistema,6825642.96,6558365.57,6416475.68,6366739.58,6562382.25,6938480.5,7180689.14,7714570.53,8218490.43,8545543.9,8856155.31,9077520.72,8963845.6,8969961.05,9165736.66,9178198.88,8998354.59,8933034.37,9709668.83,9666206.41,9424032.82,8880634.3,8114052.35,7380792.94,2017-12-05
1527,Sistema,Sistema,6880225.08,6565872.02,6424884.02,6334826.91,6517175.2,6885211.72,7101182.54,7652996.52,8224744.24,8558691.87,8871881.12,9096317.65,9003606.52,9034220.87,9207044.46,9204603.28,9018745.8,8987431.42,9766055.04,9736534.48,9460142.64,8928081.95,8158553.34,7424229.59,2017-12-06
1528,Sistema,Sistema,6907214.12,6650155.18,6480155.18,6420620.32,6594377.76,6979916.61,7211678.7,7798170.42,8333136.65,8643989.27,8940799.58,9147907.85,8986980.98,8993032.16,9105678.13,9070164.38,8890933.39,8761243.99,9512153.06,9274488.61,8859959.49,8409781.74,7824184.18,7311172.46,2017-12-07
1529,Sistema,Sistema,6895336.32,6597220.67,6423750.89,6285739.11,6300319.26,6320070.34,6145209.41,6482742.65,6896865.32,7238822,7515798.43,7755686.79,7768631.38,7665586.92,7510661.76,7373761.88,7277436.09,7530597.29,8467126.85,8542271.83,8312381.22,7932801.96,7410750.08,6918281.55,2017-12-08
1530,Sistema,Sistema,6519779.42,6272258.45,6085570.66,5999628.11,6059371.66,6208057.6,6343680.49,6865878.17,7450368.82,7838808,8124335.15,8340881.23,8305608.15,8137394.27,8013146.75,7926760.02,7789792.41,7960229.75,8878154.58,8887010.74,8675707.57,8204643.26,7612054.38,7066063.04,2017-12-09
1531,Sistema,Sistema,6615424.32,6336863.93,6118537.28,5996657.84,5956968.33,5952988.74,5795376.11,6110475.36,6547662.97,6860588.22,7108695.28,7315638.07,7371218.29,7317438.16,7156782.78,7053495.49,6940832.57,7194198.58,8335471.24,8484491.41,8341257.64,7964680.83,7408677.39,6854767.11,2017-12-10
1532,Sistema,Sistema,6433123.54,6213642.41,6063843.75,6039105.96,6215672.32,6568332.38,6830209.2,7436784.63,8021625.92,8368616.27,8695666.06,8908721.76,8783253.63,8769738.81,8883513.08,8859747.05,8737709.16,8759120.45,9550584.31,9542658.37,9260131.01,8706805.08,7900113.44,7221622.26,2017-12-11
1533,Sistema,Sistema,6707400.22,6441460.35,6289992.25,6253320.31,6404869.79,6739461.03,6970844.64,7558958.54,8094872.12,8390600.72,8684580.2,8896923.58,8772527.22,8748890.72,8919542.07,8867757.98,8752703.1,8797054.85,9613239.64,9571080.25,9273587.17,8709719.81,7889711.57,7117351.36,2017-12-12
1534,Sistema,Sistema,6625794.85,6312928.2,6167948.34,6137843.66,6304354.16,6603854.82,6817120.53,7430370.82,7957162.21,8283421.85,8595592.25,8861154.33,8670824.95,8706671.67,8921363.26,8889471.71,8733369.4,8620212.5,9482764.09,9500652.73,9237628.53,8675178.64,7832137.37,7182027.35,2017-12-13
1535,Sistema,Sistema,6630097.07,6441578.56,6275298.07,6244863.75,6390123.03,6671800.58,6901443.92,7498380.15,8074524.4,8373769.56,8729127.09,8927915.18,8879304.46,8856054.19,9017819.58,8999373.15,8861256.62,8627663.95,9489833.94,9569670.79,9334046.3,8762488.09,7969536.76,7291868.76,2017-12-14
1536,Sistema,Sistema,6805952.76,6539498.49,6355006.87,6288199.95,6441409.02,6765100.99,6993225.92,7558489.29,8187875.01,8513590.54,8775820.29,9031357.11,8843238.33,8794916.51,8965920.53,8952757.45,8783492.83,8683364.99,9549434.47,9522207.47,9236866.65,8731509.78,8049097.49,7411766.13,2017-12-15
1537,Sistema,Sistema,6919627.39,6611491.88,6416970.83,6314171.87,6415363.12,6525570.19,6572868.07,7087857.33,7670478.04,8026874.57,8282071.71,8407811.88,8332307,8163847.42,8007470.27,7918704.43,7756065.21,7855857.96,8876251.31,8932335,8721620.73,8291960.77,7731657.98,7160844.13,2017-12-16
1538,Sistema,Sistema,6732614.63,6408383.24,6188281.37,6083673.35,5981674.38,5955592.36,5763384.99,6064091.67,6464551.95,6827330.47,6989477.32,7204817.19,7298295.87,7261980.73,7142196.75,7015272.53,6875408.32,7013577.23,8219488.02,8382715.6,8308781.91,8014275.86,7511157.68,6967898.96,2017-12-17
1539,Sistema,Sistema,6463822.26,6181349.7,6068001.79,6040676.1,6180811.04,6441824.17,6643353.55,7282142.31,8145908.74,8577895.18,8755406.3,8938455.25,9027060.92,8966068.49,8966684.95,8982447.17,8834906.25,8654313.53,9526364.63,9507508.1,9266319.4,8846723.19,8313748.44,7420548.34,2017-12-18
1540,Sistema,Sistema,6829551.54,6553525.84,6373180.53,6302516.02,6444651.08,6715163.22,6875248.41,7619633.41,8278033.96,8639650.54,8806617.3,9214464.37,9138966.54,9163905.72,9326168.85,9282435.78,9170327.44,8845042.52,9696630.32,9734511.79,9476514.58,8965690.36,8336985.51,7658436.15,2017-12-19
1541,Sistema,Sistema,7004269.29,6610271.78,6449990.95,6479775.92,6510672.4,6918093.68,7016769.32,7548461.85,8324174.41,8696136.73,8843731.53,9027770.55,8889212.43,8916138.53,9056322.6,9020972.65,8826314.11,8633930.13,9490126.21,9490944.85,9208530.91,8804599.84,8088117.92,7454993.72,2017-12-20
1542,Sistema,Sistema,6928907.97,6664447.16,6455222.24,6374012.98,6555215.92,6959642.55,7171344.88,7771584.8,8360682.87,8650727.55,8965012.81,9228663.65,9097609.39,9099948.21,9250336.49,9242849.49,9031054.8,8826979.67,9526876.38,9485854.74,9237654.18,8798874.49,8123731.8,7390787.24,2017-12-21
1543,Sistema,Sistema,6872336.1,6578551.17,6367955.59,6330835.49,6459736.52,6752582.45,6885673.66,7465359.11,8131821.02,8541592.39,8883113.8,9131261.49,8969991.86,8967898.46,9084904.16,8778471.75,8603397.12,8464951.31,9297663.53,9418030.3,9094172.69,8703991.91,8070724.91,7464607.16,2017-12-22
1544,Sistema,Sistema,6933395.5,6618488.24,6428564.79,6345231.53,6394489.96,6506037.38,6476412.58,6994848.09,7525287.96,7847050.34,8110875.85,8220495.64,8142917.35,8000210.34,7858669.28,7734172.31,7584819.67,7613937.39,8677325.92,8799871.98,8585572.67,8291308.24,7789465.08,7243881.61,2017-12-23
1545,Sistema,Sistema,6682121.43,6347322.41,6121433.18,5959839.62,5954704.13,5935215.72,5701125.48,5994820.58,6384841.58,6720139.61,6909638.57,7056267.98,7072377.15,7020391.81,6981339.38,6934695.74,6858021.44,7016003.4,8129964.23,8170184.52,7791449.98,7314875.22,6878396.38,6506496.34,2017-12-24
1546,Sistema,Sistema,6238477.82,6074630.53,5884805.11,5714424.08,5606775.56,5535309.02,5167368.8,5242601.29,5478538.11,5775470.94,6058232.14,6302755.36,6450835.99,6427052.83,6297924.96,6214615.17,6185297.95,6373013.31,7380311.93,7577158.74,7417928.72,7138729.79,6686787.65,6297575.68,2017-12-25
1547,Sistema,Sistema,5945271.18,5758990.93,5625909.01,5601479.01,5713923.7,5980911.07,6194234.39,6753194.98,7550747.23,7840673.86,8186001.14,8468988.85,8431153.57,8435189.63,8502509.81,8445340.2,8292491.07,8270534.72,9052059.59,9105357.01,8805641.86,8334157.42,7528398.02,6913541.9,2017-12-26
1548,Sistema,Sistema,6422269.37,6198079.37,6042036.96,5980083.87,6100398.88,6371881.22,6484656.15,7007034.44,7585971.03,7900694.6,8261343.63,8503423.05,8402446.5,8326408.57,8467432.9,8457817.96,8312753.75,8229428.79,9086844.64,9170097.69,8867723.19,8413122.74,7702928.17,7099606.38,2017-12-27
1549,Sistema,Sistema,6591773.5,6237485.76,6057189.28,6073867.93,6212453.91,6407092.35,6538684.05,7082071.45,7569135.79,7877456.48,8172132.45,8394454.87,8346801.63,8357750.42,8438174.06,8405286.06,8274261.79,8195798.59,9044866.67,9127606.14,8874582.73,8356875.58,7690057.28,7030387.74,2017-12-28
1550,Sistema,Sistema,6593248.45,6312192.35,6113375.59,6070301.29,6136111.34,6379724.61,6441402.56,6910071.22,7455341.38,7800571.03,8118840.21,8349746.64,8257377.31,8209181.66,8189878.89,8110385.98,7917287.4,7938502.36,8817862.73,8909186.7,8615334.58,8148916.92,7529640.41,6969584.44,2017-12-29
1551,Sistema,Sistema,6485964.16,6166650.29,5978074.08,5854823.03,5873687.65,5991249.71,5872932.02,6338084.05,6797000.56,7244837.92,7453720.74,7606494.01,7622609.89,7501363.88,7360453.49,7136802.92,6954367.98,7188761.17,8161337.25,8296400.22,8114735.28,7751141.73,7258556.11,6673989.27,2017-12-30
1552,Sistema,Sistema,6121977.77,5807574.76,5552709.44,5443853.43,5357914.46,5406090.93,5288464.45,5476770.3,5818398.31,6095198.05,6396276.29,6500863.52,6569512.39,6573462.84,6476722.84,6406146.93,6345954.73,6525575.16,7661480.04,7815734.89,7462549.86,6989025.77,6564667.35,6419449.17,2017-12-31
1553,Sistema,Sistema,6049290.93,5809653.18,5631568.83,5453660.41,5337292.87,5209503.38,4934867.82,4943553.61,5016936.55,5152905.45,5399424.92,5564892.75,5675170.8,5664559.17,5538026.04,5474731.49,5458207.69,5726857.76,6802841.04,7022498.01,6879827.08,6488885.51,5973708.63,5617434.89,2018-01-01
1554,Sistema,Sistema,5282693.16,5114862.72,5000834.98,4991760.06,5083001.68,5300411.84,5378372.09,6019122.07,6559408.03,6892877.8,7243479.37,7503218.8,7536203.69,7525671.69,7588540.76,7573835.58,7481328.96,7450908.71,8297860.63,8443986.35,8194120.13,7780710.86,7024192.1,6449340.74,2018-01-02
1555,Sistema,Sistema,5953556.26,5692627.54,5565957.13,5486022.13,5589983.67,5819558.09,5898361.9,6315721.36,6834430.71,7214710.1,7550801.94,7741632.73,7711098.22,7747676.36,7958713.75,7897086.48,7663711.02,7614808.13,8442832.79,8557612.3,8309604.82,7837082.32,7175442.06,6556204.64,2018-01-03
1556,Sistema,Sistema,6132316.34,5894758.53,5726265.12,5670801.5,5778502.88,6019051.1,6078023.9,6561449.17,7123302.55,7375630.84,7741003.53,7957875.9,7962424.99,7960875.46,8061641.08,8042422.51,7858905.2,7743172.92,8589114.69,8719589.15,8446597.06,7985317.33,7166796.18,6677958.2,2018-01-04
1557,Sistema,Sistema,6281959.9,6012131.12,5864228.23,5801471.77,5866623.3,6107760.15,6206258.41,6786238.61,7388800.58,7718724.91,8057981.25,8331071.6,8266306.3,8275071.86,8368288.32,8336662.41,8204788.69,8054515.05,8826981.98,8985958.12,8736710.76,8254804.37,7434786.12,6856896.66,2018-01-05
1558,Sistema,Sistema,6415177.57,6146907.1,5969006.76,5859878.49,5913551.06,6027283.62,6009229.9,6396973.38,6857493.09,7212522.23,7538871.94,7721168.06,7704275.93,7546372.75,7433410.62,7326364.18,7175642.49,7160722.69,8322062.98,8515896.87,8226444.83,7719794.87,7091779.86,6657701.69,2018-01-06
1559,Sistema,Sistema,6269444.46,5968951.84,5779647.03,5617895.24,5592475.87,5558112.41,5334254.17,5581092.28,6062367.55,6380136.59,6663662.06,6881339,6912717.2,6882268.13,6759986.42,6677957.03,6574830.38,6645916.47,7657085.84,7922292.75,7763320.76,7454027.66,7024336.37,6486490.46,2018-01-07
1560,Sistema,Sistema,5974998.16,5720420.42,5598076.82,5503453.61,5436008.78,5517880.72,5332407.43,5545722.81,5992995.36,6381143.25,6670247.69,6964814.31,7108074.17,7041281.96,6990018.65,6925144.45,6802630.28,6886945.39,7963424.66,8321621.83,8124359,7645182.24,7046300.64,6550774.3,2018-01-08
1561,Sistema,Sistema,6342913.94,6119171.61,5969812.75,5907098.35,6017327.69,6199630.38,6344053.79,6825429.4,7373640.27,7717195.05,8060350.82,8291263.26,8200091.25,8194438.63,8342567.58,8329278.18,8213898.09,8131280.6,8894369.32,8970081.34,8612085.83,8124284.93,7422923.21,6734217.91,2018-01-09
1562,Sistema,Sistema,6200419.2,5978692.44,5817007.21,5763795.08,5927954.25,6299608.41,6488830.63,6964331.02,7528296.49,7830740.07,8088936.74,8400794.52,8273248.35,8288108.63,8464147.9,8445581.4,8323580.19,8114286.69,8910311.61,9149561.7,8869226.88,8378270.5,7596351.15,6967740.81,2018-01-10
1563,Sistema,Sistema,6581962.67,6317981.6,6180841.53,6150941.8,6277352.53,6629599.91,6804111.45,7307092.06,7885585.79,8228322.55,8511497.6,8775900.58,8663154.8,8668565.11,8788816.68,8759816.81,8602755.45,8337091.34,9087418.33,9254263.92,8986060.52,8504081.09,7830596.9,7118256.78,2018-01-11
1564,Sistema,Sistema,6651550.42,6371254.35,6227420.68,6114640.94,6248434.02,6591656.63,6792139.82,7394075.86,7987334.1,8289031.78,8595022.23,8799154.44,8676727.3,8651675.27,8751880.17,8660188.97,8480228.63,8347205.39,9070866,9177122.16,8883817.77,8439981.03,7835472.27,7150510.61,2018-01-12
1565,Sistema,Sistema,6656152.96,6424795.38,6247475.41,6163368.7,6249175.78,6387030.18,6442882.97,6878873.14,7439531.51,7818575.64,8130780.22,8321345.1,8246392.8,8074435.37,7926283.69,7792013.95,7666463.33,7688754.71,8592539.76,8720996,8462931.33,8049044.26,7410154.93,6937396.75,2018-01-13
1566,Sistema,Sistema,6527178.91,6249935.14,6043462.66,5945630.44,5928083.34,5947286.18,5765075.02,6000946.95,6391487.02,6697054.01,6953420.54,7133347.28,7219626.47,7197160.25,7081244.73,6902475.59,6830296.95,6927151.7,7831402.45,8154272.99,8049997.41,7735210.21,7271665.85,6700382.13,2018-01-14
1567,Sistema,Sistema,6321330.17,6128405.45,5981325.16,5955754.83,6149537.12,6540580.6,6816742.75,7299743.92,7899510.28,8255691.2,8519168.41,8758935.99,8659212.86,8644132.23,8802477.84,8762366.68,8586694.37,8382786.44,9095134.71,9266095.9,9005766.18,8506421.26,7821458.35,7171978.15,2018-01-15
1568,Sistema,Sistema,6344917.29,6344806.96,6260842.97,6200193.73,6364698.27,6599452.87,6825142.48,7232695.19,7771888.81,8126438.33,8396340.79,8714764.63,8452994.65,8457117.27,8692246.89,8608726.21,8479124.62,8200559.41,9064469.66,9324116.57,9025988.36,8503643.53,7613533.16,6902898.69,2018-01-16
1569,Sistema,Sistema,6600222.91,6423854.61,6276543.62,6226664.23,6404625.34,6611490.99,6827761.8,7224240.17,7723707.2,7996194.7,8270533.92,8503105.49,8328727.78,8320303.19,8486890.15,8475813.53,8280554.02,8011223.34,8787648.82,8956676.78,8663118.46,8114522.18,7478532.11,6839140.59,2018-01-17
1570,Sistema,Sistema,6343264.25,6115517.87,5962594.07,5900483.75,6056987.04,6478098.26,6745995.96,7171247.78,7661324.44,7934137.82,8198413.79,8430817.9,8321000.71,8294951.68,8447580.96,8408060.77,8274763.62,8054594.59,8773260.49,8963766.38,8676111.69,8115852.67,7398447.74,6730321.6,2018-01-18
1571,Sistema,Sistema,6309916.45,6107104.89,5968596.82,5941812.95,6092224.73,6532784.4,6790716.5,7216335.24,7997660.21,8356517.27,8682822.21,8920554.14,8734180.44,8719491.74,8862999.32,8691714.89,8404149.64,8134825.82,8835068.26,9023355.3,8743139.99,8263364.14,7645521.67,6977017.81,2018-01-19
1572,Sistema,Sistema,6511520.69,6270668.05,6107725.87,6029687.82,6088876.87,6259748.49,6290166.9,6744849.67,7347630.98,7736083.42,8056788.99,8235663.48,8161354.48,7976627.08,7774592.07,7640914.45,7499348.9,7447030.99,8312648.69,8673279.51,8407443.7,7890154.27,7308690.61,6757664,2018-01-20
1573,Sistema,Sistema,6372677.03,6095251.93,5900132.3,5757262.95,5715254.79,5847669.29,5746672.42,6022947.99,6343899.59,6477417.23,6752643.24,6992917.86,7065571.2,7057251.5,6950102.98,7057938.37,6942897.66,6938088.16,7782779.42,8183287.36,8080369.42,7655015.09,7185050.17,6643482.87,2018-01-21
1574,Sistema,Sistema,6224803.53,5968256,5813093.44,5796070.22,5983010.09,6477653.48,6679234.05,7112988.57,7688054.52,8044448.75,8422089.99,8682052.88,8494490.44,8532489.96,8708276.07,8669940.64,8490161.42,8233502.66,8914327.91,9183532.14,8932237.56,8419623,7670201.57,6967082.57,2018-01-22
1575,Sistema,Sistema,6479430.06,6241997.05,6094119.66,6037344.03,6204243.28,6731327.42,6908051.79,7272626.26,7767463.72,8113054.83,8465689.11,8697819.71,8547153.45,8580684.83,8725916.79,8725539.69,8529715.32,8311162.4,9006073.3,9298177.2,9001798.36,8459767.81,7629420.71,6964413.19,2018-01-23
1576,Sistema,Sistema,6560106.53,6247931.2,6069753.4,6049298.77,6187542.35,6703702.15,6868851.36,7228608.04,7751176.96,8101747.22,8454959,8695760.23,8488712.61,8518014.4,8713251.79,8692218.17,8543399.97,8226165.07,8885710.99,9203039.45,8935056.64,8432475.39,7693352.2,6985244.83,2018-01-24
1577,Sistema,Sistema,6686555.48,6476993.63,6302996.87,6236613.07,6502104.85,6846499.87,6925785.05,7300655.47,7856620.89,8110178.06,8522111.27,8746623.38,8618468.46,8673768.76,8875939.53,8862793.88,8687007.23,8373175.33,9307261.99,9382308.55,9324943.22,8521967.94,7762234.55,7211838.15,2018-01-25
1578,Sistema,Sistema,6580669.97,6469964.4,6458509.67,6414913.59,6530072.82,6957952.91,6975652.24,7395127.75,7901702.3,8178905.2,8554327.45,8810082.34,8598469.11,8640116.51,8780963.1,8791137.02,8607479.98,8286881.77,8867245.7,9193939.75,8879604.3,8392952.42,7775269.26,7183533.31,2018-01-26
1579,Sistema,Sistema,6667442.31,6342075.91,6173169.96,6096171.55,6151702.59,6379219.51,6475502.22,6925394.51,7496598.86,7838864.83,8153546.87,8343508.3,8248313.59,8091187.94,7925682.56,7817138.88,7656556.75,7578939.36,8421396.23,8796312.06,8549355.56,8082520.76,7459358.95,6833485.84,2018-01-27
1580,Sistema,Sistema,6408545.39,6131143.62,5894522.56,5781483.33,5741987.98,5732325.9,5527883.99,5791081.38,6178235.64,6508075.99,6745578.85,6965696.34,7067047.48,6991235.63,6868039.67,6811994.17,6692077.92,6680887.33,7616233.57,8141947.73,8044404.49,7722659.44,7140669.21,6576619.56,2018-01-28
1581,Sistema,Sistema,6181051.17,5953382.7,5839584.31,5840047.57,6126657.35,6708291.89,6919279.08,7283072.33,7843877.95,8228467.26,8592489.51,8814111.72,8590624.27,8661452.67,8901816.18,8903831.04,8700208.48,8369057.28,9030124.69,9398174.32,9178443.53,8838377.75,8060145.57,7317214.71,2018-01-29
1582,Sistema,Sistema,6852862.74,6609243.46,6459578.84,6410440.91,6632484.55,7154321.11,7284638.58,7646428.65,8172926.27,8504963.44,8817915.61,9048475.57,8823133.14,8787032.89,9032677.81,9082506.76,8894134.67,8593936.94,9154540.83,9558253.76,9253594.76,8764123.69,8030705.63,7393810,2018-01-30
1583,Sistema,Sistema,6894319.18,6610662.55,6447218.34,6402552.38,6640330.85,7228996.65,7379688.9,7717116.22,8250888.89,8583795.08,8904945.6,9118662.37,8957116.1,9002702.73,9192210.45,9181069.76,9008318.34,8658446.08,9307818.26,9651629.58,9434910.04,8954782.34,8186062.71,7396628.16,2018-01-31
1584,Sistema,Sistema,6857230.23,6612880.53,6474338.6,6430304.96,6637405.28,7213504.77,7331377.02,7625299.96,8080611.32,8328629.41,8671658.42,8944943.37,8756041.99,8827274.08,9014690.65,9062447.84,8875161.12,8546106.79,9280219.56,9609655.78,9193348.64,8674572.54,7964873.31,7320841.47,2018-02-01
1585,Sistema,Sistema,6809796.43,6561833.98,6408630.07,6355495.35,6581823.37,7099875.19,7264266.11,7602500.54,8092717.43,8410445.43,8772606.47,8974825.23,8773399.23,8809054.63,9011915.4,8963728.69,8763212.89,8448942.6,9070207.4,9309867.4,8989728.35,8510922.3,7889621.59,7332346.97,2018-02-02
1586,Sistema,Sistema,6863629.25,6601575.05,6426106.92,6369244.8,6446266.49,6651649.34,6734378.03,7198073.07,7769086.59,8096116.97,8379644,8536181.54,8393514.19,8246445.64,8104755.76,7979723.66,7829689.39,7785830.56,8636280.28,8946609.26,8707269.05,8209412.38,7608863.32,7044526.53,2018-02-03
1587,Sistema,Sistema,6596779.08,6316360.63,6133423.62,5962324.59,5935717.59,5947584.07,5778474.01,6014990.99,6423263.41,6747323.82,7025760.41,7219185.6,7275609.82,7243682.53,7146936.99,7048711.84,6902572,6954854.33,7885176.06,8415630.51,8288148.91,7980391.59,7418189.59,6798528.16,2018-02-04
1588,Sistema,Sistema,6311010.6,6049212.07,5897529.09,5876989.78,6136403.14,6815524.56,6999214.14,7315294.53,7847481.68,8131614.18,8472822.87,8666670.88,8433680.23,8495017.25,8675840.05,8632708.26,8538421.49,8252641.05,9000479.98,9348581.85,8981118.81,8497811.25,7748319.82,6986470.01,2018-02-05
1589,Sistema,Sistema,6545368.38,6369456.01,6262681.31,6210730.32,6401559.9,7103981.28,7231477.07,7517275.12,7882623.83,8135016.42,8495954.41,8718545.22,8525802.81,8613138.71,8839470.22,8834709.14,8659470.53,8365452.35,9072127.39,9451221.61,9100534.96,8590155.65,7803634.11,7104337.03,2018-02-06
1590,Sistema,Sistema,6645488.39,6376042.52,6207361.42,6163308.46,6425002.63,7113580.99,7298585.33,7538736.51,7971376.86,8232511.72,8547733.01,8754114.14,8539887.61,8612020.64,8855491.43,8881306.26,8733030.4,8435953.59,9075367.54,9504753.44,9215306.42,8672763.44,7883102.94,7121379.88,2018-02-07
1591,Sistema,Sistema,6666501.17,6439959.41,6329824.57,6274002.84,6469996.18,7192890.18,7373957.41,7626835.64,8006605.34,8308863.86,8493978.41,8855973.77,8677307.69,8811833.91,9064659.78,9100975.66,8939215.45,8613285.21,9253956.23,9558659,9220448.15,8665149.87,7931034.04,7175981.61,2018-02-08
1592,Sistema,Sistema,6786888.65,6525591.95,6384781.44,6361389.48,6590442.46,7244719.79,7334166.82,7685445.35,8151540.31,8445610.77,8796831.56,9037264.79,8842076.7,8911414.44,9136611.22,9114263.29,8930708.45,8576064.57,9090085.43,9558640.07,9211443.74,8697724.59,7996643.66,7293924.28,2018-02-09
