,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
1299,Sistema,Sistema,63.79,63.79,63.79,63.79,63.79,63.79,63.79,107.17,109.17,109.17,111.07,111.07,111.07,111.07,109.17,109.17,109.17,109.17,111.07,111.07,111.07,111.07,109.17,109.17,2017-04-22
1300,Sistema,Sistema,102.87,102.87,100.87,100.87,100.87,100.87,100.87,100.87,102.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,105.87,105.87,105.87,105.87,103.87,103.87,2017-04-23
1301,Sistema,Sistema,85.58,85.58,101.58,63.2,85.58,85.58,85.58,95.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,126.58,115.58,115.58,95.58,85.58,2017-04-24
1302,Sistema,Sistema,84,63.61,63.61,63.61,84,91,91,96,96,104,104,136,104,139,136,136,139,96,136,136,139,96,91,84,2017-04-25
1303,Sistema,Sistema,93.88,63.49,63.49,63.49,95.38,94.43,94.43,95.88,95.38,95.88,95.88,95.88,95.88,95.88,95.88,95.88,95.88,95.38,95.88,135.88,95.88,95.38,94.43,95.38,2017-04-26
1304,Sistema,Sistema,63.57,63.57,63.57,63.57,75.95,80.85,80.85,80.85,85.95,88.95,110.15,127.95,110.15,143.95,127.95,110.15,110.15,110.15,143.95,143.95,127.95,110.15,85.95,80.85,2017-04-27
1305,Sistema,Sistema,81.25,74.25,74.25,74.25,81.25,84.45,84.45,84.45,84.45,84.45,105.25,105.25,105.25,105.25,143.25,143.25,105.25,105.25,105.25,143.25,105.25,84.45,84.45,84.45,2017-04-28
1306,Sistema,Sistema,70.71,70.71,70.71,62.43,62.43,70.71,70.71,70.71,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,78.91,78.91,2017-04-29
1307,Sistema,Sistema,85.11,85.11,85.11,85.11,85.11,85.11,65.31,85.11,85.11,85.11,94.01,94.01,94.01,94.01,94.01,94.01,94.01,94.01,94.01,94.01,94.01,94.01,94.01,85.11,2017-04-30
1308,Sistema,Sistema,100.6,100.6,100.6,100.6,100.6,100.6,101.1,100.6,100.6,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,110.1,127.6,110.1,101.1,101.1,101.1,2017-05-01
1309,Sistema,Sistema,80.46,80.46,80.46,68.96,80.46,80.46,80.46,85.06,93.95,100.96,100.96,104.06,100.96,104.06,104.06,104.06,104.06,104.06,110.96,110.96,104.06,104.06,93.95,85.06,2017-05-02
1310,Sistema,Sistema,66.89,66.89,66.89,63.71,66.89,66.89,66.89,80.59,95.69,95.69,95.69,110.59,110.59,110.59,111.59,111.59,110.59,95.69,111.59,120.59,95.69,95.69,80.59,73.59,2017-05-03
1311,Sistema,Sistema,70.26,70.26,70.26,63.49,70.26,74.36,74.36,87.48,90.36,90.36,90.36,90.36,90.36,90.36,111.36,111.36,90.36,90.36,111.36,111.36,90.36,90.36,87.48,74.36,2017-05-04
1312,Sistema,Sistema,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,71.71,90.71,90.71,110.71,90.71,90.71,90.71,90.71,90.71,77.71,90.71,90.71,90.71,71.71,63.83,63.83,2017-05-05
1313,Sistema,Sistema,63.94,67.82,63.94,63.94,63.94,63.94,67.82,70.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82,70.82,70.82,80.82,89.93,80.82,80.82,70.82,67.82,2017-05-06
1314,Sistema,Sistema,78.64,78.64,62.65,62.65,62.65,62.65,62.65,62.65,78.64,78.64,78.64,78.64,89.53,89.53,78.64,62.65,62.65,62.65,78.64,89.53,89.53,78.64,78.64,62.65,2017-05-07
1315,Sistema,Sistema,62.86,62.86,62.86,62.86,62.86,62.86,62.86,73.85,73.85,73.85,89.73,89.73,89.73,89.73,89.73,89.73,89.73,89.73,89.73,94.73,89.73,89.73,73.85,66.73,2017-05-08
1316,Sistema,Sistema,63.99,63.99,63.99,63.99,63.99,63.99,63.99,63.99,65.87,68.07,91.98,91.98,91.98,91.98,68.07,68.07,68.07,68.07,68.07,68.07,68.07,63.99,63.99,63.99,2017-05-09
1317,Sistema,Sistema,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.25,71.14,71.14,67.25,67.25,66.26,66.26,2017-05-10
1318,Sistema,Sistema,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,62.51,74.39,74.39,62.51,62.51,62.51,62.51,2017-05-11
1319,Sistema,Sistema,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,75.94,64.06,75.94,75.94,75.94,75.94,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,64.06,2017-05-12
1320,Sistema,Sistema,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,70.86,63.98,68.86,68.86,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,63.98,2017-05-13
1321,Sistema,Sistema,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96,2017-05-14
1322,Sistema,Sistema,64,64,64,64,64,64,64,65.88,65.88,65.88,64,65.88,64,64,65.88,65.88,65.88,65.88,70.88,70.88,65.88,65.88,64,64,2017-05-15
1323,Sistema,Sistema,64.25,64.25,64.25,64.25,64.25,64.25,64.25,66.13,73.13,73.13,73.13,73.13,73.13,73.13,73.13,73.13,73.13,73.13,73.13,86.13,73.13,73.13,66.13,64.25,2017-05-16
1324,Sistema,Sistema,65.78,65.78,65.78,65.78,65.78,65.78,65.78,65.78,65.78,65.78,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,65.78,65.78,65.78,2017-05-17
1325,Sistema,Sistema,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,67.68,67.68,67.68,67.68,67.68,67.68,67.68,65.8,67.68,67.68,67.68,65.8,65.8,65.8,2017-05-18
1326,Sistema,Sistema,64.55,64.55,64.55,64.55,64.55,64.55,64.55,64.55,64.55,64.55,66.42,66.42,66.42,66.42,66.42,66.42,66.42,64.55,66.42,66.42,66.42,64.55,64.55,64.55,2017-05-19
1327,Sistema,Sistema,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,64.39,66.26,66.26,66.26,64.39,64.39,64.39,64.39,64.39,66.26,66.26,66.26,64.39,64.39,64.39,2017-05-20
1328,Sistema,Sistema,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,62.64,64.52,64.52,62.64,62.64,62.64,2017-05-21
1329,Sistema,Sistema,64.94,64.94,64.94,64.94,64.94,64.94,64.94,64.94,64.94,64.94,66.72,66.72,66.72,66.72,68.82,66.72,66.72,64.94,68.82,68.82,68.82,64.94,64.94,64.94,2017-05-22
1330,Sistema,Sistema,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,64.73,68.61,64.73,64.73,64.73,64.73,2017-05-23
1331,Sistema,Sistema,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,64.04,2017-05-24
1332,Sistema,Sistema,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,67.99,67.99,67.99,67.99,67.99,67.99,67.99,67.99,67.99,67.99,69.11,67.99,67.99,65.12,65.12,2017-05-25
1333,Sistema,Sistema,66.79,66.79,66.79,66.79,66.79,66.79,66.79,66.79,66.79,66.79,70.66,70.66,70.66,70.66,70.66,70.66,69.66,66.79,70.66,70.66,69.66,66.79,66.79,66.79,2017-05-26
1334,Sistema,Sistema,64.86,64.86,64.86,64.86,64.86,64.86,64.86,65.64,65.64,67.85,67.85,67.85,67.85,67.85,67.85,67.85,67.85,65.64,67.85,96.74,67.85,67.85,65.64,64.86,2017-05-27
1335,Sistema,Sistema,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,2017-05-28
1336,Sistema,Sistema,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.9,69.9,69.12,69.12,69.12,2017-05-29
1337,Sistema,Sistema,65.94,65.94,65.94,65.94,65.94,65.94,65.94,65.94,66.14,66.14,66.72,66.72,66.72,66.72,66.72,66.72,66.72,66.14,66.72,66.72,66.72,66.14,65.94,65.94,2017-05-30
1338,Sistema,Sistema,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.95,64.95,102.75,102.75,102.75,102.75,265.04,102.75,64.95,64.88,64.95,64.95,64.95,64.88,64.88,64.88,2017-05-31
1339,Sistema,Sistema,67.41,67.41,67.41,67.41,67.41,67.41,67.41,67.41,67.41,67.41,73.82,72.01,72.01,72.01,72.01,72.01,72.01,67.41,67.41,67.41,67.41,67.41,67.41,67.41,2017-06-01
1340,Sistema,Sistema,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,70.58,70.58,72.39,70.58,72.39,82.39,82.39,70.58,65.98,65.98,70.58,65.98,65.98,65.98,65.98,2017-06-02
1341,Sistema,Sistema,68.08,68.08,68.08,68.08,68.08,68.08,68.08,71.59,71.59,72.68,73.49,79.49,73.49,73.49,73.49,72.68,72.68,72.68,73.49,75.49,75.49,73.49,72.68,71.59,2017-06-03
1342,Sistema,Sistema,67.43,67.43,66.01,66.01,66.01,66.01,66.01,66.01,67.43,67.43,67.43,67.43,69.93,67.43,67.43,67.43,67.43,67.43,69.93,69.93,69.93,69.93,67.43,67.43,2017-06-04
1343,Sistema,Sistema,65.99,65.99,65.99,65.99,65.99,65.99,65.99,65.99,66.41,69.41,71.41,87.41,71.41,71.41,71.41,71.41,71.41,66.41,66.41,66.41,66.41,66.41,65.99,65.99,2017-06-05
1344,Sistema,Sistema,66.04,66.04,66.04,66.04,66.04,66.04,66.04,66.45,70.64,70.64,87.45,87.45,87.45,87.45,127.45,109.79,87.45,70.55,70.64,87.45,70.64,70.55,69.45,66.45,2017-06-06
1345,Sistema,Sistema,67.63,67.23,67.23,67.23,67.23,67.63,67.63,67.63,68.63,71.58,71.58,71.58,71.58,71.58,71.82,71.82,71.58,71.58,71.82,72.73,71.82,71.58,67.63,67.63,2017-06-07
1346,Sistema,Sistema,68.27,68.27,68.27,68.27,68.27,68.28,69.18,69.18,69.18,72.53,72.58,72.58,72.58,72.58,72.58,72.58,72.58,72.53,72.58,72.58,72.53,69.18,69.18,69.18,2017-06-08
1347,Sistema,Sistema,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,67.22,67.22,67.22,67.22,67.22,67.22,67.22,66.9,66.9,67.22,66.9,66.9,66.9,66.9,2017-06-09
1348,Sistema,Sistema,65.9,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.9,66,66,66,66,66,66,66,65.9,65.9,66,66,66,66,65.9,65.88,2017-06-10
1349,Sistema,Sistema,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,2017-06-11
1350,Sistema,Sistema,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,65.89,2017-06-12
1351,Sistema,Sistema,66.09,66.09,66.09,66.09,66.09,66.09,66.09,66.09,70.09,70.09,70.69,70.69,70.69,70.69,70.69,70.69,70.09,70.09,70.09,70.09,70.09,70.09,66.09,66.09,2017-06-13
1352,Sistema,Sistema,67.99,67.99,67.99,67.99,67.99,67.99,67.99,67.99,69.41,72.09,129.41,129.41,129.41,129.41,129.41,129.41,72.09,68,69.41,72.09,72.09,68,68,67.99,2017-06-14
1353,Sistema,Sistema,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,2017-06-15
1354,Sistema,Sistema,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,66.51,2017-06-16
1355,Sistema,Sistema,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,65.86,2017-06-17
1356,Sistema,Sistema,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,2017-06-18
1357,Sistema,Sistema,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,2017-06-19
1358,Sistema,Sistema,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,66.24,2017-06-20
1359,Sistema,Sistema,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,66.77,2017-06-21
1360,Sistema,Sistema,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,67.22,2017-06-22
1361,Sistema,Sistema,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,2017-06-23
1362,Sistema,Sistema,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,65.88,2017-06-24
1363,Sistema,Sistema,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,67.09,2017-06-25
1364,Sistema,Sistema,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,68.12,2017-06-26
1365,Sistema,Sistema,67.75,67.75,67.75,67.75,67.75,67.75,67.75,67.76,67.76,71.85,71.85,71.85,71.85,71.85,71.85,71.85,71.85,69.17,71.85,71.85,71.85,71.85,67.76,67.75,2017-06-27
1366,Sistema,Sistema,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.27,66.27,66.68,70.36,66.68,70.36,70.36,70.36,66.27,66.27,66.27,70.36,70.36,66.27,66.26,66.26,2017-06-28
1367,Sistema,Sistema,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,2017-06-29
1368,Sistema,Sistema,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,66.19,2017-06-30
1369,Sistema,Sistema,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,2017-07-01
1370,Sistema,Sistema,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,64.67,2017-07-02
1371,Sistema,Sistema,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,2017-07-03
1372,Sistema,Sistema,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,67.12,66.12,66.12,68.62,68.62,66.12,65.54,66.12,68.62,66.12,65.54,65.54,65.54,2017-07-04
1373,Sistema,Sistema,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,2017-07-05
1374,Sistema,Sistema,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.68,65.69,65.68,65.68,65.68,65.68,2017-07-06
1375,Sistema,Sistema,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,2017-07-07
1376,Sistema,Sistema,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,64.77,73.35,64.77,64.77,64.77,64.77,2017-07-08
1377,Sistema,Sistema,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,74.61,74.61,74.61,66.03,66.03,2017-07-09
1378,Sistema,Sistema,66.04,66.04,66.04,66.04,66.04,66.04,66.04,66.04,73.61,77.61,81.61,81.61,81.61,81.61,81.61,81.61,81.61,77.61,81.61,81.61,81.61,77.61,69.61,66.04,2017-07-10
1379,Sistema,Sistema,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.61,78.18,78.18,86.18,78.18,78.18,86.18,86.18,86.18,78.18,86.18,93.18,86.18,78.18,64.61,64.61,2017-07-11
1380,Sistema,Sistema,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,68.28,65.7,65.7,65.7,68.28,65.7,65.7,68.28,68.28,68.28,65.7,65.7,65.7,2017-07-12
1381,Sistema,Sistema,64.47,64.47,64.47,64.47,64.47,64.47,64.47,64.47,65.55,70.05,71.05,71.05,71.05,71.05,73.05,71.05,71.05,70.05,71.05,143.05,71.05,70.05,65.55,64.47,2017-07-13
1382,Sistema,Sistema,65.36,65.36,65.36,65.36,65.36,65.36,65.36,65.36,66.03,70.93,70.93,71.93,71.93,71.93,71.93,71.93,71.93,70.93,71.93,128.93,71.93,70.93,66.03,65.36,2017-07-14
1383,Sistema,Sistema,64.45,64.45,64.45,64.45,64.45,64.45,64.45,64.45,64.45,64.45,65.03,67.03,65.03,65.03,64.45,64.45,64.45,64.45,64.45,65.03,65.03,64.45,64.45,64.45,2017-07-15
1384,Sistema,Sistema,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,66.51,66.51,66.51,66.51,66.51,66.51,65.93,65.93,66.51,66.51,66.51,66.51,66.51,65.93,2017-07-16
1385,Sistema,Sistema,64.5,64.5,64.5,64.5,64.5,64.5,64.5,65.08,68.08,68.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,68.08,75.08,78.08,75.08,68.08,68.08,65.08,2017-07-17
1386,Sistema,Sistema,64.52,64.52,64.52,64.52,64.52,68.1,68.1,68.1,68.1,83.1,83.1,123.1,103.1,103.1,143.1,103.1,83.1,68.1,83.1,143.1,83.1,68.1,68.1,64.52,2017-07-18
1387,Sistema,Sistema,64.52,64.52,64.52,64.52,64.52,64.52,64.52,70.1,70.19,78.1,103.1,103.1,103.1,103.1,138.1,138.1,103.1,78.1,103.1,138.1,103.1,78.1,67.1,64.52,2017-07-19
1388,Sistema,Sistema,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,73.12,73.12,67.12,64.54,64.54,64.54,64.54,64.54,73.12,103.12,73.12,73.12,64.54,64.54,2017-07-20
1389,Sistema,Sistema,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,72.09,94.09,72.09,72.09,94.09,94.09,72.09,65.51,72.09,139.09,72.09,65.51,65.51,65.51,2017-07-21
1390,Sistema,Sistema,64.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51,68.09,68.09,68.09,68.09,64.51,64.51,64.51,64.51,68.09,71.09,68.09,64.51,64.51,64.51,2017-07-22
1391,Sistema,Sistema,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,70.08,70.08,70.08,64.5,64.5,2017-07-23
1392,Sistema,Sistema,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.61,69.18,70.13,71.38,70.13,71.38,71.38,71.38,71.38,69.18,71.38,138.18,71.38,71.38,64.61,64.61,2017-07-24
1393,Sistema,Sistema,65.97,65.97,65.39,65.39,65.39,65.97,65.97,68.57,69.47,70.92,71.47,71.47,70.92,71.47,103.97,103.97,133.97,69.47,71.47,103.97,103.97,69.47,68.57,65.97,2017-07-25
1394,Sistema,Sistema,64.64,64.64,64.64,64.64,64.64,64.64,64.64,69.72,73.22,73.22,73.32,73.32,73.22,73.22,73.32,73.32,73.22,73.22,73.22,124.22,73.32,73.32,69.72,64.64,2017-07-26
1395,Sistema,Sistema,64.6,64.6,64.6,64.6,64.6,64.6,64.6,67.68,69.68,73.18,73.18,143.18,73.18,124.18,124.18,73.18,73.18,69.68,73.18,124.18,73.18,72.18,69.68,64.6,2017-07-27
1396,Sistema,Sistema,64.87,64.87,64.87,64.87,64.87,64.87,64.87,69.55,69.95,73.45,73.45,142.45,142.45,142.45,73.45,73.45,142.45,73.45,73.45,103.45,73.45,73.45,69.85,69.95,2017-07-28
1397,Sistema,Sistema,65.03,65.03,65.03,65.03,65.03,65.03,65.03,65.03,65.9,73.6,73.6,142.6,103.6,73.6,73.6,70.55,65.9,65.9,70,73.6,70.55,65.9,65.6,65.03,2017-07-29
1398,Sistema,Sistema,66.91,66.51,66.51,66.51,66.44,66.44,66.44,66.51,66.91,66.91,66.91,66.91,66.91,66.91,66.91,66.91,66.91,66.91,71.96,115.01,100.01,100.01,66.91,66.91,2017-07-30
1399,Sistema,Sistema,64.62,64.62,64.62,64.62,64.62,64.62,64.62,64.7,66,66,66,70.15,70.15,70.15,83.2,70.15,70.15,66,83.2,113.2,83.2,66,64.7,64.62,2017-07-31
1400,Sistema,Sistema,65.23,65.23,65.23,65.23,65.23,65.23,65.23,65.3,88.7,88.7,103.7,118.7,118.7,118.7,118.7,153.7,153.7,88.7,103.7,153.7,103.7,88.7,65.3,65.23,2017-08-01
1401,Sistema,Sistema,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,69.92,82.97,82.97,82.97,82.97,82.97,97.97,97.97,97.97,82.97,82.97,132.97,97.97,82.97,64.5,64.5,2017-08-02
1402,Sistema,Sistema,64.87,64.87,64.87,64.87,64.87,64.87,64.87,64.87,73.34,78.34,78.34,93.34,78.34,93.34,93.34,93.34,134.34,78.34,133.34,93.34,93.34,78.34,69.34,64.87,2017-08-03
1403,Sistema,Sistema,64.33,64.33,64.33,64.33,64.33,64.33,64.33,64.33,69.75,69.8,82.8,71.8,69.75,69.8,69.75,69.8,69.8,64.33,69.75,69.8,69.75,64.33,64.33,64.33,2017-08-04
1404,Sistema,Sistema,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.75,64.75,64.75,64.75,64.28,64.28,64.28,64.28,64.75,68.98,68.75,64.28,64.28,64.28,2017-08-05
1405,Sistema,Sistema,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,64.34,2017-08-06
1406,Sistema,Sistema,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,65.6,70.3,70.3,65.6,65.6,65.6,2017-08-07
1407,Sistema,Sistema,64.31,64.31,64.31,64.31,64.31,64.31,64.31,64.31,64.78,69.78,76.78,77.78,76.78,76.78,76.78,76.78,76.78,69.73,76.78,77.78,77.78,76.78,64.78,64.31,2017-08-08
1408,Sistema,Sistema,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.85,69.95,69.95,70.8,69.95,69.95,69.95,69.95,69.95,65.85,69.95,78.85,69.95,69.95,65.38,65.38,2017-08-09
1409,Sistema,Sistema,65.29,65.29,65.29,65.29,65.29,65.29,65.29,65.29,65.29,70.26,70.66,70.66,70.66,70.66,70.71,70.66,70.66,65.29,70.66,78.76,70.71,70.66,65.29,65.29,2017-08-10
1410,Sistema,Sistema,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,69.44,69.44,64.27,69.44,69.44,69.44,64.27,69.44,69.69,69.44,64.27,64.27,64.27,2017-08-11
1411,Sistema,Sistema,67.27,67.27,67.27,67.27,67.27,67.27,67.27,67.27,67.75,70.65,70.65,70.65,70.65,70.65,70.65,72.55,67.75,67.27,70.65,70.65,70.65,72.55,67.75,67.27,2017-08-12
1412,Sistema,Sistema,67.39,67.39,66.82,66.82,66.82,66.82,66.82,66.82,66.82,67.39,70.29,70.19,70.19,70.19,70.29,70.29,67.39,67.39,70.19,70.29,70.29,70.29,70.29,70.19,2017-08-13
1413,Sistema,Sistema,66.83,66.83,66.83,66.83,66.83,66.83,66.83,67.2,67.2,70.45,70.45,72.25,70.45,72.25,110.3,110.3,70.45,70.45,72.25,155.3,148.78,72.25,66.83,66.83,2017-08-14
1414,Sistema,Sistema,67.36,67.36,64.65,64.65,67.36,72.86,72.86,72.86,73.06,73.06,102.86,152.86,76.86,102.86,152.86,152.86,73.06,73.06,76.86,102.86,76.86,73.06,72.86,69.81,2017-08-15
1415,Sistema,Sistema,66.05,66.05,66.05,66.05,66.05,71.47,72.52,72.52,77.62,77.62,79.52,79.52,77.62,77.62,78.52,77.62,77.62,74.02,77.62,78.52,77.62,77.62,74.02,66.05,2017-08-16
1416,Sistema,Sistema,70.54,70.19,70.19,70.19,70.19,71.82,78.09,78.09,78.09,78.59,79.09,79.09,79.09,79.09,79.09,79.09,79.09,78.59,79.09,153.59,79.09,78.59,78.09,78.09,2017-08-17
1417,Sistema,Sistema,73.66,73.66,73.66,73.66,73.66,80.36,80.36,84.86,91.97,91.97,91.97,124.86,91.97,91.97,144.86,144.86,124.86,91.97,124.86,149.86,91.97,91.97,84.86,80.36,2017-08-18
